true_label,pred_prob
0,0.4660618305206299
0,0.45035994052886963
0,0.025860847905278206
0,0.3673003613948822
0,0.19524675607681274
0,0.29765433073043823
0,0.033123958855867386
0,0.3506159782409668
0,0.2843647599220276
0,0.35889965295791626
0,0.7653453350067139
0,0.606768012046814
0,0.7461839914321899
0,0.3259834945201874
0,0.5052427649497986
0,0.3932662308216095
0,0.3428216874599457
0,0.7148338556289673
0,0.37445762753486633
0,0.17352405190467834
0,0.2117367535829544
0,0.18691332638263702
0,0.3213990032672882
0,0.5440378189086914
0,0.029000174254179
0,0.09693122655153275
0,0.11389365047216415
1,0.9266645908355713
0,0.08131305873394012
0,0.3633548617362976
0,0.10433460026979446
1,0.5085468292236328
0,0.59825599193573
0,0.34844866394996643
0,0.66099613904953
0,0.37251734733581543
0,0.4268541932106018
0,0.3664063513278961
0,0.5524846911430359
0,0.2084854692220688
0,0.4434981644153595
0,0.4637947678565979
0,0.22960762679576874
0,0.42696669697761536
0,0.20141136646270752
0,0.2455863505601883
0,0.5615043044090271
0,0.2634996175765991
0,0.424628883600235
0,0.33135169744491577
0,0.33399009704589844
1,0.5995821356773376
0,0.106585294008255
0,0.5741979479789734
0,0.07884474098682404
0,0.8324196338653564
0,0.45585206151008606
0,0.6689060926437378
0,0.45618823170661926
0,0.2420424371957779
0,0.2636866569519043
0,0.24667732417583466
0,0.06407871097326279
0,0.17448918521404266
1,0.8869367837905884
0,0.2600533366203308
0,0.16933690011501312
0,0.04599780589342117
0,0.37041544914245605
0,0.3557308316230774
0,0.3480461835861206
0,0.3939574956893921
1,0.6592226028442383
0,0.29401758313179016
0,0.04924512654542923
0,0.19393745064735413
0,0.7534255385398865
0,0.15543924272060394
0,0.29264384508132935
0,0.306041955947876
0,0.10080525279045105
0,0.27542006969451904
0,0.18599167466163635
0,0.271366149187088
0,0.647271454334259
0,0.5632814764976501
0,0.6420209407806396
0,0.4562489688396454
0,0.0987725481390953
0,0.15879501402378082
0,0.37005889415740967
1,0.7366586923599243
0,0.4264824688434601
0,0.016791945323348045
0,0.11332634091377258
0,0.4097050726413727
1,0.7548817992210388
0,0.32791566848754883
0,0.5080545544624329
0,0.6772807240486145
0,0.16977660357952118
0,0.29209139943122864
1,0.39559227228164673
0,0.19818410277366638
0,0.349257230758667
0,0.09966695308685303
0,0.3082685172557831
1,0.7511090040206909
0,0.8931482434272766
0,0.3899565041065216
0,0.4568842053413391
0,0.3300918936729431
0,0.434822678565979
0,0.09677919000387192
0,0.8024514317512512
0,0.4040989577770233
0,0.20228658616542816
0,0.44004279375076294
0,0.10623949766159058
0,0.5156578421592712
0,0.6064605712890625
0,0.4012690484523773
0,0.7068292498588562
0,0.5801647305488586
0,0.07104930281639099
0,0.3638918399810791
0,0.4153362512588501
0,0.30371302366256714
0,0.24395586550235748
0,0.3253449499607086
0,0.11208457499742508
0,0.23423859477043152
0,0.2795298397541046
0,0.492850661277771
0,0.48207399249076843
0,0.5979787111282349
0,0.4047951400279999
0,0.46847695112228394
0,0.5721182823181152
0,0.5442185997962952
0,0.11475993692874908
0,0.21711567044258118
0,0.4004245400428772
0,0.4273226261138916
0,0.362382173538208
0,0.7919620871543884
0,0.08266153931617737
0,0.29494544863700867
0,0.2886126637458801
0,0.12000399082899094
0,0.47835013270378113
0,0.5720486640930176
0,0.12950311601161957
1,0.6535583138465881
1,0.8692819476127625
0,0.22775781154632568
0,0.33092859387397766
0,0.7229612469673157
0,0.29246947169303894
0,0.39391380548477173
1,0.8484127521514893
0,0.4212315082550049
0,0.32389649748802185
0,0.0991298034787178
0,0.656266450881958
0,0.10273929685354233
0,0.19242392480373383
0,0.8849875926971436
0,0.10501253604888916
0,0.4305563271045685
0,0.32194599509239197
0,0.5514469742774963
0,0.5359368324279785
0,0.2651488184928894
0,0.13972169160842896
1,0.6817034482955933
0,0.1372928023338318
0,0.5505073070526123
0,0.18778233230113983
0,0.3697051405906677
0,0.0869138166308403
0,0.06742332875728607
0,0.0834110900759697
0,0.055644720792770386
0,0.38619911670684814
0,0.6029312014579773
0,0.36062973737716675
0,0.2097460776567459
0,0.31376099586486816
0,0.24928583204746246
0,0.5146284103393555
0,0.6800235509872437
0,0.35559406876564026
0,0.2608177363872528
0,0.14441350102424622
0,0.5322393178939819
0,0.17703337967395782
0,0.23607830703258514
0,0.397418349981308
0,0.3062334656715393
0,0.4034518003463745
0,0.5105377435684204
0,0.4754956066608429
0,0.7786366939544678
0,0.24844028055667877
0,0.49278777837753296
0,0.45540285110473633
0,0.22147461771965027
0,0.6127002835273743
0,0.22575099766254425
0,0.5972146391868591
0,0.7630693912506104
0,0.2707269787788391
0,0.24971742928028107
0,0.2046763151884079
0,0.4901992976665497
0,0.1644493192434311
1,0.7928282618522644
0,0.26470324397087097
0,0.08000735193490982
0,0.0910346582531929
0,0.14075642824172974
0,0.3850991129875183
0,0.23519420623779297
0,0.12727056443691254
0,0.09028822183609009
0,0.12343117594718933
0,0.034430865198373795
0,0.1412692815065384
0,0.061168648302555084
0,0.6461886167526245
0,0.40870141983032227
0,0.45492950081825256
1,0.13043953478336334
0,0.009270251728594303
0,0.3822346031665802
0,0.18201690912246704
0,0.08788292109966278
1,0.8263787031173706
0,0.599753201007843
0,0.13615132868289948
0,0.2065591812133789
0,0.5195724368095398
1,0.8459221124649048
0,0.18529991805553436
0,0.6446062922477722
1,0.7484780550003052
1,0.7478305697441101
0,0.10571826249361038
0,0.13052111864089966
0,0.7322421073913574
0,0.44972851872444153
0,0.45613276958465576
0,0.31018510460853577
0,0.10038506239652634
0,0.8083739280700684
0,0.4104361832141876
0,0.12761715054512024
0,0.297279953956604
0,0.4659898281097412
0,0.5342947840690613
0,0.15544827282428741
0,0.4863160252571106
0,0.6799106001853943
0,0.1466345191001892
0,0.6079182624816895
0,0.48032185435295105
0,0.149936243891716
0,0.38667768239974976
1,0.5647478103637695
0,0.2912263870239258
0,0.22582484781742096
0,0.5227059125900269
0,0.24912776052951813
0,0.5096864700317383
0,0.3310176134109497
0,0.18008114397525787
0,0.4546549320220947
0,0.637998640537262
0,0.16821174323558807
0,0.19939298927783966
0,0.25741878151893616
0,0.1474725902080536
0,0.16922691464424133
0,0.7958723902702332
0,0.1985841989517212
1,0.701271116733551
0,0.5815713405609131
0,0.48170822858810425
0,0.12063157558441162
0,0.11708886921405792
0,0.23439235985279083
0,0.5142536163330078
0,0.09546368569135666
0,0.1660674810409546
0,0.5182586908340454
0,0.18342137336730957
0,0.09193652123212814
0,0.34373927116394043
0,0.61966872215271
0,0.7125403881072998
0,0.2997736930847168
0,0.633988082408905
0,0.3796655237674713
0,0.42087215185165405
0,0.1050933226943016
1,0.47900140285491943
1,0.14458605647087097
0,0.5593242049217224
0,0.3404933512210846
1,0.7651312351226807
0,0.09825880080461502
0,0.09563439339399338
0,0.3978363573551178
0,0.2620539963245392
0,0.42427125573158264
0,0.5341067314147949
0,0.46150854229927063
0,0.10579945892095566
0,0.8463283181190491
0,0.1634780317544937
0,0.4774905741214752
0,0.04142730310559273
0,0.08271655440330505
0,0.7337972521781921
0,0.3657130002975464
0,0.12871648371219635
0,0.12232328206300735
0,0.26504001021385193
0,0.06250808387994766
0,0.24024555087089539
0,0.0715942531824112
0,0.811976432800293
0,0.36960288882255554
0,0.07693086564540863
0,0.14149072766304016
0,0.2746839225292206
0,0.24631664156913757
0,0.45842137932777405
0,0.8139005303382874
0,0.03015272319316864
0,0.31089314818382263
0,0.44605982303619385
0,0.19280831515789032
0,0.15650615096092224
0,0.1273515373468399
0,0.46654823422431946
0,0.8211164474487305
0,0.1415814757347107
0,0.09057018160820007
0,0.44472211599349976
0,0.18188238143920898
0,0.5791686177253723
0,0.5170928835868835
0,0.42317265272140503
0,0.20986053347587585
0,0.050584543496370316
0,0.20388071238994598
0,0.47682854533195496
0,0.5264544486999512
0,0.5601856112480164
1,0.7978906035423279
0,0.30484646558761597
0,0.33940067887306213
0,0.13498377799987793
0,0.15985949337482452
0,0.38949987292289734
0,0.35907432436943054
0,0.3568001389503479
0,0.2869267165660858
0,0.3913244307041168
1,0.8362641334533691
0,0.5836812853813171
0,0.10832042247056961
0,0.211045041680336
0,0.5445505976676941
0,0.7083162069320679
0,0.3776743412017822
0,0.9284909963607788
0,0.13882020115852356
0,0.18849986791610718
0,0.5969599485397339
1,0.4522680342197418
0,0.11134836077690125
0,0.17061357200145721
0,0.04867713525891304
0,0.05295366793870926
0,0.3321324288845062
0,0.09090574085712433
0,0.19085067510604858
1,0.6331024169921875
0,0.6518824696540833
0,0.5965362787246704
0,0.3211412727832794
0,0.3894048035144806
0,0.324801504611969
0,0.5328769087791443
0,0.47690504789352417
0,0.2984088957309723
0,0.46416690945625305
0,0.7372475862503052
0,0.11266160011291504
0,0.16610343754291534
0,0.31110113859176636
0,0.5527139902114868
0,0.5410047173500061
0,0.5218866467475891
0,0.5383935570716858
0,0.70501309633255
1,0.8322675228118896
1,0.47526803612709045
0,0.4852856993675232
0,0.3731061518192291
0,0.06144248694181442
0,0.5932965874671936
0,0.8630239963531494
0,0.6185153126716614
0,0.13619357347488403
0,0.18827468156814575
0,0.4240782856941223
0,0.40843623876571655
0,0.39875513315200806
0,0.16716168820858002
0,0.28456854820251465
0,0.8001232147216797
0,0.3429948687553406
0,0.15161679685115814
0,0.3408297300338745
0,0.5443454384803772
0,0.22436314821243286
0,0.6789194941520691
0,0.4914962351322174
0,0.30411699414253235
0,0.15314987301826477
0,0.25826382637023926
0,0.3294942378997803
0,0.10586525499820709
0,0.1976011097431183
0,0.6283268928527832
0,0.7339224815368652
0,0.1847187727689743
0,0.7898498177528381
0,0.16537830233573914
0,0.32369473576545715
0,0.5199075937271118
0,0.2700401544570923
0,0.7462838888168335
0,0.43353915214538574
1,0.241829976439476
0,0.04771127551794052
0,0.29882389307022095
0,0.418337881565094
0,0.6961071491241455
0,0.8658046126365662
0,0.24583424627780914
0,0.06168946996331215
0,0.11997977644205093
0,0.0778239518404007
0,0.0023108304012566805
0,0.09909600764513016
0,0.14546816051006317
0,0.31804198026657104
0,0.04499815031886101
0,0.5495596528053284
0,0.317044734954834
1,0.3720734715461731
0,0.9583090543746948
0,0.15673211216926575
0,0.5255520343780518
0,0.2729448974132538
0,0.43299058079719543
1,0.39493709802627563
0,0.11419804394245148
0,0.3434826731681824
0,0.3679977059364319
0,0.20843130350112915
0,0.19217166304588318
0,0.35886621475219727
0,0.3026706874370575
0,0.113578200340271
0,0.3304397463798523
0,0.0794895738363266
0,0.7598889470100403
0,0.16575543582439423
0,0.22952845692634583
0,0.09159352630376816
0,0.13420109450817108
0,0.6973100900650024
0,0.20628176629543304
0,0.30473288893699646
0,0.550078809261322
0,0.28084003925323486
0,0.46635451912879944
0,0.331817090511322
0,0.0733763724565506
0,0.4472515881061554
0,0.11630558222532272
0,0.29070374369621277
0,0.16569332778453827
0,0.23317155241966248
0,0.2588052451610565
1,0.4774521589279175
0,0.48886406421661377
0,0.18092088401317596
0,0.5096494555473328
0,0.04268108680844307
0,0.6084713339805603
0,0.45776012539863586
0,0.4015364646911621
0,0.684700071811676
1,0.4749353229999542
0,0.6923954486846924
0,0.757973849773407
0,0.2841845154762268
0,0.21375566720962524
0,0.09281589835882187
0,0.6907376050949097
0,0.05268178880214691
0,0.14865325391292572
0,0.38648971915245056
0,0.3270142078399658
0,0.263723224401474
0,0.18375088274478912
0,0.3341059982776642
0,0.4183117151260376
0,0.34175220131874084
1,0.43036291003227234
0,0.3172105550765991
0,0.517818808555603
0,0.27042442560195923
0,0.3309219479560852
0,0.1268906146287918
1,0.6661208868026733
0,0.7177969217300415
0,0.4963777959346771
0,0.09040705859661102
0,0.04812217876315117
0,0.6897146701812744
0,0.2540156841278076
0,0.13843461871147156
0,0.2527391016483307
0,0.028994105756282806
0,0.19102956354618073
0,0.446727991104126
0,0.6587451100349426
0,0.11668051034212112
0,0.08443287760019302
0,0.6674336791038513
0,0.4153173565864563
1,0.8634514808654785
0,0.46328842639923096
0,0.5601091384887695
0,0.4662811756134033
1,0.7303006052970886
0,0.07799507677555084
0,0.8039990663528442
0,0.3125040531158447
0,0.28013768792152405
0,0.6758402585983276
0,0.14514026045799255
0,0.7154325246810913
0,0.42870527505874634
0,0.8082946538925171
0,0.24881763756275177
0,0.6614963412284851
0,0.5174559354782104
0,0.14889085292816162
0,0.2562943398952484
0,0.6457249522209167
0,0.5309192538261414
0,0.25546538829803467
0,0.7431148886680603
0,0.3852817118167877
0,0.3961752951145172
0,0.6209959387779236
0,0.5057065486907959
0,0.18334439396858215
0,0.19829101860523224
0,0.49726006388664246
0,0.5711709260940552
0,0.6718323826789856
0,0.273851215839386
0,0.799196183681488
0,0.2227824628353119
0,0.13546322286128998
0,0.27014854550361633
0,0.2983804941177368
1,0.5263349413871765
0,0.42186668515205383
0,0.3409665524959564
0,0.29778534173965454
0,0.14573051035404205
0,0.4493965208530426
0,0.41048943996429443
0,0.45682191848754883
0,0.6724454164505005
0,0.447776734828949
0,0.6810004115104675
0,0.33120036125183105
0,0.3819141387939453
0,0.22523044049739838
0,0.23178963363170624
0,0.15548621118068695
0,0.09031346440315247
1,0.2836901843547821
0,0.20223411917686462
0,0.8505373001098633
0,0.5746608376502991
0,0.43002068996429443
0,0.18788482248783112
0,0.30299949645996094
0,0.37226060032844543
0,0.16076943278312683
1,0.6361488699913025
0,0.404285728931427
0,0.09616034477949142
1,0.8250888586044312
0,0.2780480682849884
0,0.5435477495193481
0,0.8043829202651978
0,0.6899973750114441
0,0.46804845333099365
0,0.34550240635871887
0,0.5102124810218811
0,0.0838887020945549
0,0.4985123574733734
0,0.21540194749832153
0,0.22686222195625305
0,0.3003918528556824
1,0.8123884797096252
0,0.3142828345298767
0,0.2138165384531021
1,0.8984519839286804
0,0.36489343643188477
0,0.16768963634967804
0,0.708882749080658
0,0.12587179243564606
0,0.45003098249435425
0,0.2080306112766266
0,0.6437448263168335
0,0.8091084957122803
0,0.3211272656917572
0,0.6777658462524414
0,0.12938155233860016
0,0.46457624435424805
0,0.46093815565109253
0,0.11090081930160522
0,0.11145952343940735
0,0.3623667061328888
0,0.25721725821495056
0,0.14573021233081818
0,0.28350886702537537
0,0.3359437584877014
1,0.6538797616958618
0,0.5658689141273499
0,0.08389194309711456
0,0.32741856575012207
1,0.6951042413711548
0,0.11438975483179092
0,0.1063452661037445
0,0.3252538740634918
0,0.0474473237991333
0,0.2142825424671173
0,0.3032207787036896
0,0.5282232165336609
0,0.2222149670124054
0,0.23555044829845428
0,0.10022664815187454
0,0.20071834325790405
1,0.7736920118331909
0,0.20486177504062653
0,0.3781713843345642
0,0.12177103757858276
0,0.6557133793830872
1,0.5337387919425964
0,0.3355809450149536
0,0.6874777674674988
0,0.11147619783878326
0,0.30454525351524353
0,0.6191955208778381
0,0.17250411212444305
0,0.519058108329773
0,0.2947477102279663
0,0.06107180565595627
0,0.5267164707183838
0,0.8018633723258972
0,0.296560674905777
0,0.42301446199417114
0,0.34601929783821106
0,0.3138595223426819
1,0.24225173890590668
0,0.4075673818588257
0,0.3465345799922943
0,0.42081218957901
0,0.1972792148590088
0,0.2754308581352234
0,0.09030147641897202
0,0.6031529903411865
0,0.24062557518482208
0,0.3316434323787689
0,0.3951420485973358
0,0.15216606855392456
0,0.1404869556427002
0,0.7975804209709167
0,0.3102956712245941
0,0.4793030023574829
0,0.9113842844963074
0,0.7670978307723999
0,0.1586555689573288
0,0.3359772264957428
0,0.07762715965509415
0,0.356149286031723
0,0.44259586930274963
0,0.3811880648136139
0,0.2521041929721832
0,0.2445354014635086
1,0.6808986663818359
0,0.3853084444999695
1,0.5055515766143799
0,0.7420557737350464
0,0.5802825689315796
0,0.671775758266449
0,0.31815922260284424
0,0.4644869267940521
0,0.646861732006073
0,0.09958833456039429
0,0.256210058927536
0,0.48214468359947205
0,0.1686733216047287
0,0.14248675107955933
0,0.23493316769599915
0,0.41706231236457825
0,0.4286547899246216
0,0.18388241529464722
0,0.6860259771347046
0,0.6235518455505371
0,0.14588108658790588
0,0.09928524494171143
0,0.41463300585746765
0,0.17306993901729584
0,0.37086784839630127
0,0.6522024869918823
0,0.11871619522571564
1,0.7506158947944641
0,0.5001851916313171
0,0.03913675993680954
0,0.6110336780548096
0,0.14407581090927124
0,0.09286364912986755
0,0.8304945826530457
0,0.5255836248397827
0,0.16582579910755157
0,0.7161201238632202
0,0.48935753107070923
1,0.8686531782150269
0,0.22840240597724915
0,0.352128803730011
0,0.47328993678092957
0,0.4179858863353729
0,0.2434774935245514
0,0.13584715127944946
0,0.27879780530929565
0,0.20267966389656067
0,0.669204592704773
0,0.28648629784584045
0,0.5926674604415894
0,0.4731408655643463
0,0.3668592572212219
0,0.7440624833106995
0,0.10061147063970566
0,0.6923569440841675
0,0.08348438143730164
0,0.14681805670261383
0,0.3363368511199951
0,0.5479130744934082
0,0.16080239415168762
0,0.10839123278856277
0,0.14928694069385529
0,0.43811920285224915
0,0.5774429440498352
0,0.8534598350524902
1,0.8412988781929016
0,0.09354297071695328
0,0.14968404173851013
0,0.14823617041110992
0,0.43242907524108887
0,0.5765604972839355
0,0.5449551939964294
1,0.6708071231842041
0,0.3596518635749817
0,0.13551954925060272
0,0.403030127286911
1,0.5543545484542847
0,0.21258985996246338
0,0.4337378144264221
0,0.222743421792984
1,0.8124340772628784
0,0.3151272237300873
0,0.7091900706291199
0,0.29667386412620544
0,0.6327245831489563
0,0.5387599468231201
0,0.36706575751304626
0,0.13374148309230804
0,0.5192884802818298
0,0.6155269145965576
0,0.34075215458869934
0,0.45618218183517456
0,0.22938744723796844
0,0.2847958505153656
0,0.3240714967250824
0,0.25259602069854736
0,0.34329983592033386
0,0.32113197445869446
0,0.35130250453948975
0,0.27580687403678894
0,0.4655146896839142
0,0.14460887014865875
0,0.32399606704711914
0,0.19604313373565674
1,0.10873652249574661
0,0.23825159668922424
0,0.3864580988883972
0,0.23909175395965576
0,0.38747143745422363
0,0.4849804639816284
0,0.7819714546203613
0,0.295965313911438
1,0.7236871719360352
0,0.060256749391555786
0,0.8029700517654419
0,0.44752469658851624
0,0.16959869861602783
0,0.44479161500930786
0,0.38728275895118713
0,0.45758184790611267
0,0.05872110649943352
0,0.4152507781982422
0,0.2037530243396759
0,0.3132099211215973
0,0.5912097692489624
1,0.69319748878479
0,0.7660053372383118
0,0.4375251233577728
0,0.39148545265197754
0,0.7431442737579346
0,0.7801173329353333
0,0.025667665526270866
1,0.718730628490448
0,0.07848244160413742
0,0.4292685389518738
0,0.5348140001296997
0,0.13668221235275269
0,0.6705307960510254
0,0.3156648874282837
1,0.6263299584388733
0,0.8984670042991638
0,0.3802303969860077
0,0.591701328754425
0,0.28776711225509644
0,0.8418859243392944
0,0.262861430644989
0,0.3349784016609192
0,0.3882094919681549
0,0.1759585440158844
0,0.2304203063249588
0,0.31546205282211304
0,0.09888504445552826
0,0.21918761730194092
0,0.2768505811691284
0,0.31947585940361023
0,0.3616185784339905
0,0.3317801356315613
0,0.204842209815979
0,0.21072982251644135
1,0.6013007164001465
0,0.40807679295539856
0,0.36609598994255066
0,0.4724106788635254
0,0.7429441809654236
0,0.08044439554214478
0,0.22568495571613312
0,0.13321545720100403
0,0.2929404079914093
0,0.11546178162097931
0,0.33485496044158936
0,0.43210873007774353
0,0.1076245978474617
1,0.7711565494537354
0,0.24977418780326843
0,0.48783615231513977
0,0.7047319412231445
0,0.08094277232885361
0,0.2604319453239441
0,0.16472509503364563
0,0.7670226693153381
0,0.16670766472816467
0,0.13354913890361786
0,0.4813802242279053
0,0.5298207402229309
0,0.12361860275268555
0,0.7981667518615723
0,0.3347702920436859
0,0.5738945007324219
0,0.28234100341796875
0,0.26999080181121826
1,0.8246514201164246
0,0.4432368278503418
0,0.20370888710021973
0,0.5182462930679321
0,0.28683462738990784
0,0.3134421110153198
0,0.18028083443641663
0,0.6471015214920044
0,0.35017332434654236
0,0.5986589789390564
0,0.6334607601165771
0,0.5187026858329773
1,0.765677273273468
0,0.42016974091529846
0,0.4973975121974945
0,0.08363918960094452
0,0.5350862145423889
0,0.3745056986808777
0,0.09209970384836197
0,0.36652252078056335
0,0.159820556640625
0,0.41630256175994873
0,0.2266126573085785
0,0.2677862346172333
0,0.3404214382171631
1,0.6826055645942688
0,0.13238568603992462
0,0.4560289978981018
0,0.43219903111457825
0,0.6801315546035767
0,0.2645193934440613
0,0.612048327922821
0,0.0832776352763176
0,0.6881565451622009
1,0.7134906649589539
0,0.31314995884895325
0,0.38341549038887024
0,0.16678231954574585
0,0.2825494706630707
0,0.7982032895088196
0,0.14339515566825867
0,0.2558095157146454
0,0.2983866035938263
0,0.22087079286575317
0,0.31570863723754883
1,0.6266669034957886
0,0.03452890366315842
0,0.1264754980802536
0,0.4027467668056488
0,0.4332793951034546
0,0.591012179851532
0,0.11205703765153885
0,0.06906621903181076
0,0.8133163452148438
0,0.741792619228363
